335 3 6  4 6 1047  1 3 2 2 1 4 2 50  3 2 1 2 1 1 
336 4 24 4 X 6314  1 1 4 3 2 2 4 27  1 2 2 4 1 2 
337 2 30 1 2 3496  4 3 4 3 1 2 3 34  2 2 1 3 2 2 
338 4 60 2 0 10366 1 5 2 3 1 4 2 42  3 2 1 4 1 2 
339 4 18 2 3 1453  1 2 3 2 1 1 1 26  3 2 1 3 1 1 
340 4 6  2 6 1538  1 2 1 2 1 2 4 56  3 2 1 3 1 1 
341 4 12 2 3 2279  5 3 4 3 1 4 4 37  3 3 1 3 1 2 
342 2 36 3 9 9857  2 4 1 3 1 3 2 31  3 2 2 2 2 2 
343 3 10 4 3 1347  5 4 4 3 1 2 2 27  3 2 2 3 1 2 
344 4 9  2 3 2753  2 5 3 3 2 4 3 35  3 2 1 3 1 2 
345 1 15 4 2 975   1 3 2 1 1 3 2 25  3 2 2 3 1 1 
346 2 15 2 5 2631  2 3 3 2 1 2 1 25  3 2 1 2 1 1 
347 2 24 9 3 2896  2 2 2 3 1 1 3 29  3 2 1 3 1 1 
348 1 6  4 0 4716  5 2 1 3 1 3 1 44  3 2 2 2 2 1 
349 4 24 2 3 2284  1 4 4 3 1 2 3 28  3 2 1 3 1 2 
350 4 6  2 1 1236  3 3 2 3 1 4 2 50  3 1 1 3 1 1 
351 4 12 4 0 926   1 1 1 2 1 2 2 38  3 2 1 1 1 1 
352 4 18 4 3 1800  1 3 4 3 1 2 3 24  3 2 2 3 1 1 
353 3 15 2 6 1905  1 5 4 3 1 4 3 40  3 1 1 4 1 2 
354 1 48 4 1 6331  1 5 4 3 1 4 4 46  3 3 2 3 1 2 
355 3 24 2 3 1377  2 5 4 2 1 2 4 47  3 3 1 3 1 2 
356 4 15 2 0 5324  3 5 1 2 1 4 4 35  3 3 1 3 1 1 
357 2 48 2 0 6560  2 4 3 3 1 2 2 24  3 2 1 3 1 1 
358 2 12 0 2 2969  1 2 4 2 1 3 2 25  3 1 2 3 1 1 
359 2 9  2 3 1206  1 5 4 2 1 4 1 25  3 2 1 3 1 1 
360 4 18 4 3 629   3 5 4 3 1 3 2 32  1 2 2 4 1 2 
361 4 21 2 1 2476  5 5 4 3 1 4 1 46  3 2 1 4 1 2 
362 4 30 4 1 7596  5 5 1 3 1 4 3 63  3 2 2 3 1 1 
363 3 24 4 3 3148  5 3 3 3 1 2 3 31  3 2 2 3 1 2 
364 3 9  0 3 1337  1 2 4 3 1 2 3 34  3 2 2 4 1 2 
365 2 6  1 6 433   4 2 4 2 1 2 2 24  1 1 1 3 2 1 
366 2 9  9 3 790   3 3 4 2 1 3 1 66  3 2 1 2 1 1 
367 4 27 2 0 2570  1 3 3 2 1 3 1 21  3 1 1 3 1 1 
368 4 15 4 3 1316  3 3 2 4 1 2 2 47  3 2 2 2 1 1 
369 1 18 2 3 1882  1 3 4 2 1 4 3 25  1 1 2 3 1 1 
370 2 48 1 9 6416  1 5 4 2 1 3 4 59  3 1 1 3 1 1 
371 2 24 3 3 6403  1 2 1 3 1 2 3 33  3 2 1 3 1 1 
372 4 4  4 0 3380  1 4 1 2 1 1 1 37  3 2 1 3 2 1 
373 2 36 1 4 3990  5 2 3 2 1 2 4 29  1 2 1 1 1 1 
374 4 6  4 0 6761  1 4 1 3 1 3 4 45  3 2 2 4 2 2 
375 2 30 0 9 4280  2 3 4 2 1 4 3 26  3 1 2 2 1 1 
376 1 24 1 0 2325  2 4 2 3 1 3 3 32  1 2 1 3 1 1 
377 1 39 4 2 14179 5 4 4 3 1 4 2 30  3 2 2 4 1 2 
378 1 15 2 0 2511  1 1 1 2 1 4 3 23  3 1 1 3 1 1 
379 1 12 2 0 1274  1 2 3 9 1 1 1 37  3 2 1 2 1 1 
380 4 21 2 1 5248  5 3 1 3 1 3 3 26  3 2 1 3 1 1 
381 1 6  2 2 428   1 5 2 2 1 1 2 49  1 2 1 3 1 2 
382 4 24 2 0 1393  1 3 2 3 3 2 1 31  3 2 1 3 1 2 
383 1 18 4 2 2124  1 3 4 2 1 4 1 24  3 1 2 3 1 1 
384 1 12 2 3 2214  1 3 4 3 1 3 2 24  3 2 1 2 1 1 
385 2 12 2 3 1155  1 5 3 4 3 3 1 40  1 2 2 2 1 1 
386 1 30 2 2 3108  1 2 2 1 1 4 2 31  3 2 1 2 1 1 
387 4 10 2 1 2901  5 2 1 2 1 4 1 31  3 1 1 3 1 1 
388 2 12 4 2 3617  1 5 1 3 1 4 3 28  3 1 3 3 1 2 
389 1 36 4 6 8065  1 3 3 2 1 2 4 25  3 2 2 4 1 2 
390 4 21 4 1 3275  1 5 1 3 1 4 3 36  3 2 1 4 1 2 
391 3 12 4 0 1480  3 1 2 3 1 4 4 66  1 3 3 1 1 1 
392 1 24 2 0 1371  5 3 4 2 1 4 1 25  3 1 1 3 1 1 
393 1 18 2 3 3509  1 4 4 2 3 1 1 25  3 2 1 3 1 1 
394 4 36 4 1 5711  4 5 4 3 1 2 3 38  3 2 2 4 1 2 
395 2 18 2 5 3872  1 1 2 2 1 4 3 67  3 2 1 3 1 2 
396 4 24 4 0 1940  4 5 4 3 1 4 1 60  3 2 1 3 1 2 
397 2 12 0 8 1410  1 3 2 9 1 2 1 31  3 2 1 2 1 2 
398 2 12 2 0 836   2 2 4 9 1 2 2 23  1 2 1 2 1 1 
399 2 20 2 1 6468  5 1 1 1 1 4 1 60  3 2 1 4 1 2 
400 2 48 3 6 6224  1 5 4 3 1 4 4 50  3 3 1 3 1 1 
401 2 21 2 9 1188  1 5 2 2 1 4 2 39  3 2 1 3 2 1 
402 4 24 2 1 6313  5 5 3 3 1 4 3 41  3 2 1 4 2 2 
403 3 24 2 2 2892  1 5 3 1 1 4 4 51  3 3 1 3 1 1 
404 4 12 4 2 1258  1 2 2 2 1 4 2 22  3 1 2 2 1 1 
405 4 24 9 0 717   5 5 4 4 1 4 3 54  3 2 2 3 1 2 
406 2 9  2 0 1549  5 2 4 3 1 2 1 35  3 2 1 1 1 1 
407 4 12 4 3 976   5 5 4 3 1 4 3 35  3 2 2 3 1 1 
408 4 12 4 3 930   5 5 4 9 1 4 1 65  3 2 4 3 1 1 
409 2 15 0 0 1778  1 2 2 2 1 1 1 26  3 1 2 1 1 1 
410 2 6  2 3 484   1 4 3 4 3 3 1 28  1 2 1 2 1 1 
411 1 36 4 1 9629  1 4 4 3 1 4 3 24  3 2 2 3 1 2 
412 1 48 2 4 3051  1 3 3 3 1 4 3 54  3 2 1 3 1 1 
413 4 6  2 4 1338  3 3 1 1 1 4 1 62  3 2 1 3 1 1 
414 4 6  4 3 1554  1 4 1 2 1 2 3 24  3 1 2 3 1 2 
415 3 12 2 3 3016  1 3 3 4 1 1 3 24  3 2 1 3 1 1 
416 1 21 4 0 1602  1 5 4 4 1 3 3 30  3 2 2 3 1 2 
417 4 18 0 9 4165  1 3 2 3 1 2 3 36  2 2 2 3 2 1 
418 2 48 3 9 6681  5 3 4 3 1 4 4 38  3 3 1 3 2 2 
419 4 24 3 9 2375  3 3 4 3 1 2 3 44  3 2 2 3 2 2 
420 1 18 9 0 1216  1 2 4 2 1 3 3 23  3 1 1 3 1 2 
421 1 45 0 9 11816 1 5 2 3 1 4 3 29  3 1 2 3 1 1 
422 3 15 2 3 2327  1 2 2 2 1 3 1 25  3 2 1 2 1 1 
423 1 36 2 2 5179  1 4 4 3 1 2 2 29  3 2 1 3 1 1 
424 4 21 3 1 2993  1 3 3 3 1 2 1 28  2 2 2 2 1 1 
425 4 24 1 9 1559  1 4 4 3 1 4 3 50  1 2 1 3 1 2 
426 4 18 2 2 3422  1 5 4 3 1 4 2 47  1 2 3 3 2 2 
427 4 18 2 0 6761  5 3 2 3 1 4 3 68  3 1 2 3 1 1 
428 4 36 3 0 10875 1 5 2 3 1 2 3 45  3 2 2 3 2 2 
429 4 9  2 0 3577  2 3 1 3 3 2 1 26  3 1 1 3 2 1 1
430 4 24 4 1 5804  4 3 4 3 1 2 1 27  3 2 2 3 1 1 
431 1 24 2 3 2439  1 2 4 2 1 4 1 35  3 2 1 3 1 2 
432 4 10 2 2 2210  1 3 2 3 1 2 1 25  1 1 1 2 1 1 
433 1 18 2 3 2389  1 2 4 2 1 1 3 27  2 2 1 3 1 1 
434 4 36 2 9 7409  5 5 3 3 1 2 2 37  3 2 2 3 1 1 
435 4 36 3 2 7678  3 4 2 2 1 4 3 40  3 2 2 3 1 2 
436 1 12 2 2 3590  1 3 2 3 2 2 2 29  3 2 1 2 2 1 
437 4 36 2 3 3595  1 5 4 3 1 2 3 28  3 2 1 3 1 1 
438 4 24 2 1 7814  1 4 3 3 1 3 3 38  3 2 1 4 1 2 
439 2 24 2 2 4057  1 4 3 1 1 3 3 43  3 2 1 3 1 2 
440 1 12 2 6 795   1 2 4 2 1 4 2 53  3 2 1 3 1 1 
441 2 48 2 9 15672 1 3 2 3 1 2 3 23  3 2 1 3 1 2 
442 4 36 4 0 6614  1 5 4 3 1 4 3 34  3 2 2 4 1 2 
443 4 28 1 1 7824  5 2 3 3 3 4 1 40  1 1 2 3 2 2 
444 4 15 4 3 1829  1 5 4 3 1 4 3 46  3 2 2 3 1 2 
445 1 12 4 0 2171  1 3 4 3 1 4 2 38  1 2 2 2 1 1 1
446 4 18 4 3 1169  5 3 4 3 1 3 2 29  3 2 2 3 1 2 
447 4 36 3 1 8947  5 4 3 3 1 2 3 31  2 2 1 4 2 2 
448 1 18 2 2 4153  1 3 2 3 2 3 3 42  3 2 1 3 1 1 
449 1 16 4 0 2625  1 5 2 9 3 4 2 43  1 1 1 3 1 2 
450 4 20 4 0 3485  5 2 2 1 1 4 1 44  3 2 2 3 1 2 
451 4 24 2 3 1278  1 5 4 3 1 1 1 36  3 2 1 4 1 2 
452 4 15 3 1 3594  1 2 1 2 1 2 2 46  3 2 2 2 1 1 
453 2 9  2 0 3195  5 3 1 2 1 2 1 33  3 2 1 2 1 1 
454 4 36 3 3 4454  1 3 4 2 1 4 1 34  3 2 2 3 1 1 
455 2 24 4 2 4736  1 2 2 2 1 4 3 25  1 2 1 2 1 1 
456 2 30 2 3 2991  5 5 2 2 1 4 3 25  3 2 1 3 1 1 
457 4 10 2 1 2848  2 3 1 3 2 2 1 32  3 2 1 3 2 1 
458 1 6  2 0 14896 1 5 1 9 1 4 4 68  1 2 1 4 1 2 
459 1 24 2 2 3345  1 5 4 3 1 2 2 39  3 1 1 4 1 2 
460 4 18 4 2 1817  1 3 4 2 1 2 4 28  3 2 2 3 1 1 
461 4 48 3 3 12749 3 4 4 3 1 1 3 37  3 2 1 4 1 2 
462 2 12 2 0 2002  1 4 3 3 1 4 2 30  3 1 1 3 2 2 
463 1 12 1 0 697   1 2 4 3 1 2 3 46  1 2 2 3 1 2 
464 1 18 4 2 1049  1 2 4 2 1 4 2 21  3 1 1 3 1 1 
465 4 30 2 3 1867  5 5 4 3 1 4 3 58  3 2 1 3 1 2 
466 1 12 3 0 1344  1 3 4 3 1 2 1 43  3 2 2 2 2 1 
467 4 9  4 0 1224  1 3 3 3 1 1 1 30  3 2 2 3 1 1 
468 2 30 3 3 1919  2 2 4 3 1 3 4 30  2 2 2 4 1 1 
469 3 9  2 3 745   1 3 3 2 1 2 1 28  3 2 1 2 1 1 
470 2 6  2 3 2063  1 2 4 4 1 3 3 30  3 1 1 4 1 2 
471 4 24 4 1 6842  5 3 2 3 1 4 2 46  3 2 2 4 2 2 
472 4 4  4 0 1455  1 4 2 3 1 1 1 42  3 2 3 2 2 1 
473 4 18 2 2 1533  1 2 4 4 2 1 2 43  3 2 1 2 2 1 
474 4 24 2 3 3621  2 5 2 3 1 4 3 31  3 2 2 3 1 1 
475 2 18 4 9 3590  1 1 3 4 1 3 3 40  3 2 3 1 2 2 
476 2 24 2 1 4113  3 2 3 2 1 4 3 28  3 1 1 3 1 1 
477 4 36 2 2 10974 1 1 4 2 1 2 3 26  3 2 2 4 1 2 
478 1 12 2 0 1893  1 3 4 2 3 4 2 29  3 2 1 3 1 2 
479 3 30 4 3 3656  5 5 4 3 1 4 2 49  2 2 2 2 1 1 
480 1 28 2 0 4006  1 3 3 3 1 2 3 45  3 2 1 2 1 1 
481 4 6  4 3 1740  1 5 2 4 1 2 1 30  3 1 2 3 1 1 
482 2 21 3 0 2353  1 3 1 1 1 4 2 47  3 2 2 3 1 1 
483 4 24 2 3 2397  3 5 3 3 1 2 3 35  1 2 2 3 1 2 
484 2 6  2 5 454   1 2 3 4 1 1 2 22  3 2 1 2 1 1 
485 2 27 4 3 2520  3 3 4 3 1 2 2 23  3 2 2 2 1 1 
486 4 15 2 3 3568  1 5 4 2 1 2 3 54  1 1 1 4 1 2 
487 1 24 1 0 1193  1 1 1 2 2 4 4 29  3 1 2 1 1 1 
488 1 60 2 9 7297  1 5 4 3 2 4 4 36  3 1 1 3 1 1 
489 2 6  2 3 753   1 3 2 2 3 3 1 64  3 2 1 3 1 1 
490 2 18 9 9 2427  5 5 4 3 1 2 2 42  3 2 2 3 1 1 
491 4 24 9 0 2538  1 5 4 3 1 4 3 47  3 2 2 2 2 1 
492 2 15 1 0 1264  2 3 2 4 1 2 2 25  3 1 1 3 1 1 
493 4 48 2 9 4844  1 1 3 3 1 2 3 33  1 1 1 4 1 2 
494 1 15 4 2 1433  1 3 4 9 1 3 2 25  3 1 2 3 1 1 
495 1 24 2 1 6579  1 1 4 3 1 2 4 29  3 3 1 4 1 2 
496 2 24 4 3 1743  1 5 4 3 1 2 2 48  3 2 2 2 1 1 
497 4 12 4 6 3565  5 2 2 3 1 1 2 37  3 2 2 2 2 1 
498 1 18 2 3 1936  5 4 2 4 1 4 3 23  3 1 2 2 1 1 
499 1 30 2 1 3857  1 3 4 1 1 4 2 40  3 2 1 4 1 2 
500 4 12 2 3 804   1 5 4 3 1 4 3 38  3 2 1 3 1 1 
